variable,full_name,label,value_type,description,categories,categories_label
metmsr32506,BiB_Metabolomics.metms_pairm_r.metmsr32506,2-linoleoylglycerol (18:2) [raw],decimal,,,
metmsr22053,BiB_Metabolomics.metms_pairm_r.metmsr22053,3-hydroxydecanoate [raw],decimal,,,
metmsr22163,BiB_Metabolomics.metms_pairm_r.metmsr22163,EDTA [raw],decimal,,,
metmsr27710,BiB_Metabolomics.metms_pairm_r.metmsr27710,N-acetylglycine [raw],decimal,,,
metmsr27731,BiB_Metabolomics.metms_pairm_r.metmsr27731,ribonate [raw],decimal,,,
metmsr27738,BiB_Metabolomics.metms_pairm_r.metmsr27738,threonate [raw],decimal,,,
metmsr27719,BiB_Metabolomics.metms_pairm_r.metmsr27719,galactonate [raw],decimal,,,
metmsr27414,BiB_Metabolomics.metms_pairm_r.metmsr27414,beta-sitosterol [raw],decimal,,,
metmsr27513,BiB_Metabolomics.metms_pairm_r.metmsr27513,indoleacetate [raw],decimal,,,
metmsr27447,BiB_Metabolomics.metms_pairm_r.metmsr27447,1-linoleoylglycerol (18:2) [raw],decimal,,,
metmsr30460,BiB_Metabolomics.metms_pairm_r.metmsr30460,1-methylhistidine [raw],decimal,,,
metmsr32412,BiB_Metabolomics.metms_pairm_r.metmsr32412,butyrylcarnitine (C4) [raw],decimal,,,
metmsr33441,BiB_Metabolomics.metms_pairm_r.metmsr33441,isobutyrylcarnitine (C4) [raw],decimal,,,
metmsr31904,BiB_Metabolomics.metms_pairm_r.metmsr31904,7-ketodeoxycholate [raw],decimal,,,
metmsr31912,BiB_Metabolomics.metms_pairm_r.metmsr31912,glycolithocholate [raw],decimal,,,
metmsr31591,BiB_Metabolomics.metms_pairm_r.metmsr31591,androsterone sulfate [raw],decimal,,,
metmsr32405,BiB_Metabolomics.metms_pairm_r.metmsr32405,indolepropionate [raw],decimal,,,
metmsr31536,BiB_Metabolomics.metms_pairm_r.metmsr31536,N-(2-furoyl)glycine [raw],decimal,,,
metmsr32401,BiB_Metabolomics.metms_pairm_r.metmsr32401,trigonelline (N'-methylnicotinate) [raw],decimal,,,
metmsr32388,BiB_Metabolomics.metms_pairm_r.metmsr32388,dodecanedioate (C12-DC) [raw],decimal,,,
metmsr32390,BiB_Metabolomics.metms_pairm_r.metmsr32390,N-acetyltyrosine [raw],decimal,,,
metmsr32391,BiB_Metabolomics.metms_pairm_r.metmsr32391,"1,3-dimethylurate [raw]",decimal,,,
metmsr32445,BiB_Metabolomics.metms_pairm_r.metmsr32445,3-methylxanthine [raw],decimal,,,
metmsr32457,BiB_Metabolomics.metms_pairm_r.metmsr32457,3-hydroxylaurate [raw],decimal,,,
metmsr31555,BiB_Metabolomics.metms_pairm_r.metmsr31555,pyridoxate [raw],decimal,,,
metmsr43829,BiB_Metabolomics.metms_pairm_r.metmsr43829,gamma-glutamylvaline [raw],decimal,,,
metmsr31943,BiB_Metabolomics.metms_pairm_r.metmsr31943,3-hydroxysebacate [raw],decimal,,,
metmsr31938,BiB_Metabolomics.metms_pairm_r.metmsr31938,5-hydroxyhexanoate [raw],decimal,,,
metmsr31932,BiB_Metabolomics.metms_pairm_r.metmsr31932,propionylglycine [raw],decimal,,,
metmsr32452,BiB_Metabolomics.metms_pairm_r.metmsr32452,propionylcarnitine (C3) [raw],decimal,,,
metmsr35127,BiB_Metabolomics.metms_pairm_r.metmsr35127,pro-hydroxy-pro [raw],decimal,,,
metmsr32397,BiB_Metabolomics.metms_pairm_r.metmsr32397,3-hydroxy-2-ethylpropionate [raw],decimal,,,
metmsr31787,BiB_Metabolomics.metms_pairm_r.metmsr31787,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF) [raw],decimal,,,
metmsr32504,BiB_Metabolomics.metms_pairm_r.metmsr32504,docosapentaenoate (n3 DPA; 22:5n3) [raw],decimal,,,
metmsr32415,BiB_Metabolomics.metms_pairm_r.metmsr32415,docosadienoate (22:2n6) [raw],decimal,,,
metmsr32980,BiB_Metabolomics.metms_pairm_r.metmsr32980,adrenate (22:4n6) [raw],decimal,,,
metmsr32417,BiB_Metabolomics.metms_pairm_r.metmsr32417,docosatrienoate (22:3n3) [raw],decimal,,,
metmsr32497,BiB_Metabolomics.metms_pairm_r.metmsr32497,10-undecenoate (11:1n1) [raw],decimal,,,
metmsr32418,BiB_Metabolomics.metms_pairm_r.metmsr32418,myristoleate (14:1n5) [raw],decimal,,,
metmsr32349,BiB_Metabolomics.metms_pairm_r.metmsr32349,4-imidazoleacetate [raw],decimal,,,
metmsr32350,BiB_Metabolomics.metms_pairm_r.metmsr32350,1-methyl-4-imidazoleacetate [raw],decimal,,,
metmsr32398,BiB_Metabolomics.metms_pairm_r.metmsr32398,sebacate (C10-DC) [raw],decimal,,,
metmsr33969,BiB_Metabolomics.metms_pairm_r.metmsr33969,stearidonate (18:4n3) [raw],decimal,,,
metmsr33968,BiB_Metabolomics.metms_pairm_r.metmsr33968,5-dodecenoate (12:1n7) [raw],decimal,,,
metmsr33936,BiB_Metabolomics.metms_pairm_r.metmsr33936,octanoylcarnitine (C8) [raw],decimal,,,
metmsr33983,BiB_Metabolomics.metms_pairm_r.metmsr33983,tauro-beta-muricholate [raw],decimal,,,
metmsr33941,BiB_Metabolomics.metms_pairm_r.metmsr33941,decanoylcarnitine (C10) [raw],decimal,,,
metmsr33943,BiB_Metabolomics.metms_pairm_r.metmsr33943,N-acetylglutamine [raw],decimal,,,
metmsr33959,BiB_Metabolomics.metms_pairm_r.metmsr33959,N-acetyltryptophan [raw],decimal,,,
metmsr33950,BiB_Metabolomics.metms_pairm_r.metmsr33950,N-acetylphenylalanine [raw],decimal,,,
metmsr33934,BiB_Metabolomics.metms_pairm_r.metmsr33934,gamma-glutamyl-epsilon-lysine [raw],decimal,,,
metmsr33955,BiB_Metabolomics.metms_pairm_r.metmsr33955,1-palmitoyl-GPC (16:0) [raw],decimal,,,
metmsr33953,BiB_Metabolomics.metms_pairm_r.metmsr33953,N-acetylarginine [raw],decimal,,,
metmsr33935,BiB_Metabolomics.metms_pairm_r.metmsr33935,piperine [raw],decimal,,,
metmsr33997,BiB_Metabolomics.metms_pairm_r.metmsr33997,campesterol [raw],decimal,,,
metmsr33952,BiB_Metabolomics.metms_pairm_r.metmsr33952,myristoylcarnitine (C14) [raw],decimal,,,
metmsr33961,BiB_Metabolomics.metms_pairm_r.metmsr33961,1-stearoyl-GPC (18:0) [raw],decimal,,,
metmsr48258,BiB_Metabolomics.metms_pairm_r.metmsr48258,1-oleoyl-GPC (18:1) [raw],decimal,,,
metmsr33939,BiB_Metabolomics.metms_pairm_r.metmsr33939,N-acetylthreonine [raw],decimal,,,
metmsr33972,BiB_Metabolomics.metms_pairm_r.metmsr33972,10-nonadecenoate (19:1n9) [raw],decimal,,,
metmsr33971,BiB_Metabolomics.metms_pairm_r.metmsr33971,10-heptadecenoate (17:1n7) [raw],decimal,,,
metmsr34093,BiB_Metabolomics.metms_pairm_r.metmsr34093,hyocholate [raw],decimal,,,
metmsr33973,BiB_Metabolomics.metms_pairm_r.metmsr33973,epiandrosterone sulfate [raw],decimal,,,
metmsr34420,BiB_Metabolomics.metms_pairm_r.metmsr34420,"bradykinin, des-arg(9) [raw]",decimal,,,
metmsr33949,BiB_Metabolomics.metms_pairm_r.metmsr33949,gamma-glutamylglycine [raw],decimal,,,
metmsr33947,BiB_Metabolomics.metms_pairm_r.metmsr33947,gamma-glutamyltryptophan [raw],decimal,,,
metmsr34384,BiB_Metabolomics.metms_pairm_r.metmsr34384,stachydrine [raw],decimal,,,
metmsr46537,BiB_Metabolomics.metms_pairm_r.metmsr46537,alpha-hydroxyisovalerate [raw],decimal,,,
metmsr33013,BiB_Metabolomics.metms_pairm_r.metmsr33013,nicotinamide riboside [raw],decimal,,,
metmsr44872,BiB_Metabolomics.metms_pairm_r.metmsr44872,gamma-glutamylmethionine [raw],decimal,,,
metmsr33364,BiB_Metabolomics.metms_pairm_r.metmsr33364,gamma-glutamylthreonine [raw],decimal,,,
metmsr36103,BiB_Metabolomics.metms_pairm_r.metmsr36103,p-cresol sulfate [raw],decimal,,,
metmsr42420,BiB_Metabolomics.metms_pairm_r.metmsr42420,erythronate* [raw],decimal,,,
metmsr57709,BiB_Metabolomics.metms_pairm_r.metmsr57709,Fibrinopeptide A* [raw],decimal,,,
metmsr31548,BiB_Metabolomics.metms_pairm_r.metmsr31548,"Fibrinopeptide A, des-ala(1)* [raw]",decimal,,,
metmsr57712,BiB_Metabolomics.metms_pairm_r.metmsr57712,"Fibrinopeptide A, phosphono-ser(3)* [raw]",decimal,,,
metmsr62508,BiB_Metabolomics.metms_pairm_r.metmsr62508,HXGXA* [raw],decimal,,,
metmsr33384,BiB_Metabolomics.metms_pairm_r.metmsr33384,salicyluric glucuronide* [raw],decimal,,,
metmsr34387,BiB_Metabolomics.metms_pairm_r.metmsr34387,N-acetylproline [raw],decimal,,,
metmsr33587,BiB_Metabolomics.metms_pairm_r.metmsr33587,eicosenoate (20:1) [raw],decimal,,,
metmsr34035,BiB_Metabolomics.metms_pairm_r.metmsr34035,linolenate [alpha or gamma; (18:3n3 or 6)] [raw],decimal,,,
metmsr46173,BiB_Metabolomics.metms_pairm_r.metmsr46173,aconitate [cis or trans] [raw],decimal,,,
metmsr41754,BiB_Metabolomics.metms_pairm_r.metmsr41754,heme [raw],decimal,,,
metmsr34409,BiB_Metabolomics.metms_pairm_r.metmsr34409,stearoylcarnitine (C18) [raw],decimal,,,
metmsr34534,BiB_Metabolomics.metms_pairm_r.metmsr34534,laurylcarnitine (C12) [raw],decimal,,,
metmsr34407,BiB_Metabolomics.metms_pairm_r.metmsr34407,isovalerylcarnitine (C5) [raw],decimal,,,
metmsr34419,BiB_Metabolomics.metms_pairm_r.metmsr34419,1-linoleoyl-GPC (18:2) [raw],decimal,,,
metmsr34390,BiB_Metabolomics.metms_pairm_r.metmsr34390,7-methylxanthine [raw],decimal,,,
metmsr34404,BiB_Metabolomics.metms_pairm_r.metmsr34404,"1,3,7-trimethylurate [raw]",decimal,,,
metmsr34399,BiB_Metabolomics.metms_pairm_r.metmsr34399,"3,7-dimethylurate [raw]",decimal,,,
metmsr34400,BiB_Metabolomics.metms_pairm_r.metmsr34400,"1,7-dimethylurate [raw]",decimal,,,
metmsr34395,BiB_Metabolomics.metms_pairm_r.metmsr34395,1-methylurate [raw],decimal,,,
metmsr34401,BiB_Metabolomics.metms_pairm_r.metmsr34401,5-acetylamino-6-formylamino-3-methyluracil [raw],decimal,,,
metmsr34424,BiB_Metabolomics.metms_pairm_r.metmsr34424,5-acetylamino-6-amino-3-methyluracil [raw],decimal,,,
metmsr34389,BiB_Metabolomics.metms_pairm_r.metmsr34389,1-methylxanthine [raw],decimal,,,
metmsr48351,BiB_Metabolomics.metms_pairm_r.metmsr48351,N1-methylinosine [raw],decimal,,,
metmsr35137,BiB_Metabolomics.metms_pairm_r.metmsr35137,"N2,N2-dimethylguanosine [raw]",decimal,,,
metmsr35130,BiB_Metabolomics.metms_pairm_r.metmsr35130,N4-acetylcytidine [raw],decimal,,,
metmsr35157,BiB_Metabolomics.metms_pairm_r.metmsr35157,N6-carbamoylthreonyladenosine [raw],decimal,,,
metmsr35172,BiB_Metabolomics.metms_pairm_r.metmsr35172,orotidine [raw],decimal,,,
metmsr35126,BiB_Metabolomics.metms_pairm_r.metmsr35126,phenylacetylglutamine [raw],decimal,,,
metmsr35527,BiB_Metabolomics.metms_pairm_r.metmsr35527,4-hydroxyhippurate [raw],decimal,,,
metmsr61833,BiB_Metabolomics.metms_pairm_r.metmsr61833,"5,6-dihydrouridine [raw]",decimal,,,
metmsr62924,BiB_Metabolomics.metms_pairm_r.metmsr62924,3-(3-amino-3-carboxypropyl)uridine* [raw],decimal,,,
metmsr34397,BiB_Metabolomics.metms_pairm_r.metmsr34397,1-arachidonylglycerol (20:4) [raw],decimal,,,
metmsr34393,BiB_Metabolomics.metms_pairm_r.metmsr34393,1-linolenoylglycerol (18:3) [raw],decimal,,,
metmsr35159,BiB_Metabolomics.metms_pairm_r.metmsr35159,cysteine-glutathione disulfide [raw],decimal,,,
metmsr34428,BiB_Metabolomics.metms_pairm_r.metmsr34428,1-palmitoyl-GPA (16:0) [raw],decimal,,,
metmsr35136,BiB_Metabolomics.metms_pairm_r.metmsr35136,5-methyluridine (ribothymidine) [raw],decimal,,,
metmsr35107,BiB_Metabolomics.metms_pairm_r.metmsr35107,isovalerylglycine [raw],decimal,,,
metmsr35114,BiB_Metabolomics.metms_pairm_r.metmsr35114,7-methylguanine [raw],decimal,,,
metmsr42398,BiB_Metabolomics.metms_pairm_r.metmsr42398,1-stearoyl-GPE (18:0) [raw],decimal,,,
metmsr34437,BiB_Metabolomics.metms_pairm_r.metmsr34437,1-stearoyl-GPG (18:0) [raw],decimal,,,
metmsr35132,BiB_Metabolomics.metms_pairm_r.metmsr35132,3-methylcytidine [raw],decimal,,,
metmsr40469,BiB_Metabolomics.metms_pairm_r.metmsr40469,N1-Methyl-2-pyridone-5-carboxamide [raw],decimal,,,
metmsr34456,BiB_Metabolomics.metms_pairm_r.metmsr34456,gamma-glutamylisoleucine* [raw],decimal,,,
metmsr35160,BiB_Metabolomics.metms_pairm_r.metmsr35160,oleoylcarnitine (C18:1) [raw],decimal,,,
metmsr37092,BiB_Metabolomics.metms_pairm_r.metmsr37092,gamma-glutamyl-2-aminobutyrate [raw],decimal,,,
metmsr45095,BiB_Metabolomics.metms_pairm_r.metmsr45095,2-methylbutyrylcarnitine (C5) [raw],decimal,,,
metmsr32553,BiB_Metabolomics.metms_pairm_r.metmsr32553,phenol sulfate [raw],decimal,,,
metmsr33230,BiB_Metabolomics.metms_pairm_r.metmsr33230,1-palmitoleoyl-GPC (16:1)* [raw],decimal,,,
metmsr35436,BiB_Metabolomics.metms_pairm_r.metmsr35436,hexanoylglycine [raw],decimal,,,
metmsr46225,BiB_Metabolomics.metms_pairm_r.metmsr46225,glutamine_degradant* [raw],decimal,,,
metmsr36746,BiB_Metabolomics.metms_pairm_r.metmsr36746,2-hydroxy-3-methylvalerate [raw],decimal,,,
metmsr35668,BiB_Metabolomics.metms_pairm_r.metmsr35668,testosterone sulfate [raw],decimal,,,
metmsr33009,BiB_Metabolomics.metms_pairm_r.metmsr33009,homostachydrine* [raw],decimal,,,
metmsr33228,BiB_Metabolomics.metms_pairm_r.metmsr33228,1-arachidonoyl-GPC (20:4n6)* [raw],decimal,,,
metmsr35253,BiB_Metabolomics.metms_pairm_r.metmsr35253,2-palmitoyl-GPC (16:0)* [raw],decimal,,,
metmsr35631,BiB_Metabolomics.metms_pairm_r.metmsr35631,1-palmitoyl-GPE (16:0) [raw],decimal,,,
metmsr35628,BiB_Metabolomics.metms_pairm_r.metmsr35628,1-oleoyl-GPE (18:1) [raw],decimal,,,
metmsr36600,BiB_Metabolomics.metms_pairm_r.metmsr36600,1-linoleoyl-GPE (18:2)* [raw],decimal,,,
metmsr35186,BiB_Metabolomics.metms_pairm_r.metmsr35186,1-arachidonoyl-GPE (20:4n6)* [raw],decimal,,,
metmsr48434,BiB_Metabolomics.metms_pairm_r.metmsr48434,N-acetylcitrulline [raw],decimal,,,
metmsr35675,BiB_Metabolomics.metms_pairm_r.metmsr35675,2-hydroxypalmitate [raw],decimal,,,
metmsr37478,BiB_Metabolomics.metms_pairm_r.metmsr37478,docosapentaenoate (n6 DPA; 22:5n6) [raw],decimal,,,
metmsr46957,BiB_Metabolomics.metms_pairm_r.metmsr46957,gulonate* [raw],decimal,,,
metmsr44664,BiB_Metabolomics.metms_pairm_r.metmsr44664,glutarylcarnitine (C5-DC) [raw],decimal,,,
metmsr35428,BiB_Metabolomics.metms_pairm_r.metmsr35428,tiglylcarnitine (C5:1-DC) [raw],decimal,,,
metmsr35322,BiB_Metabolomics.metms_pairm_r.metmsr35322,hydroquinone sulfate [raw],decimal,,,
metmsr35320,BiB_Metabolomics.metms_pairm_r.metmsr35320,catechol sulfate [raw],decimal,,,
metmsr36776,BiB_Metabolomics.metms_pairm_r.metmsr36776,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca) [raw],decimal,,,
metmsr35665,BiB_Metabolomics.metms_pairm_r.metmsr35665,N-acetyl-aspartyl-glutamate (NAAG) [raw],decimal,,,
metmsr35669,BiB_Metabolomics.metms_pairm_r.metmsr35669,tetradecanedioate (C14-DC) [raw],decimal,,,
metmsr35678,BiB_Metabolomics.metms_pairm_r.metmsr35678,hexadecanedioate (C16-DC) [raw],decimal,,,
metmsr36754,BiB_Metabolomics.metms_pairm_r.metmsr36754,octadecanedioate (C18-DC) [raw],decimal,,,
metmsr37455,BiB_Metabolomics.metms_pairm_r.metmsr37455,glycerophosphoethanolamine [raw],decimal,,,
metmsr35635,BiB_Metabolomics.metms_pairm_r.metmsr35635,3-(3-hydroxyphenyl)propionate [raw],decimal,,,
metmsr35651,BiB_Metabolomics.metms_pairm_r.metmsr35651,ectoine [raw],decimal,,,
metmsr34214,BiB_Metabolomics.metms_pairm_r.metmsr34214,1-arachidonoyl-GPI (20:4)* [raw],decimal,,,
metmsr35305,BiB_Metabolomics.metms_pairm_r.metmsr35305,1-palmitoyl-GPI (16:0) [raw],decimal,,,
metmsr32620,BiB_Metabolomics.metms_pairm_r.metmsr32620,glycolithocholate sulfate* [raw],decimal,,,
metmsr36850,BiB_Metabolomics.metms_pairm_r.metmsr36850,taurolithocholate 3-sulfate [raw],decimal,,,
metmsr36747,BiB_Metabolomics.metms_pairm_r.metmsr36747,deoxycarnitine [raw],decimal,,,
metmsr61868,BiB_Metabolomics.metms_pairm_r.metmsr61868,1-ribosyl-imidazoleacetate* [raw],decimal,,,
metmsr35892,BiB_Metabolomics.metms_pairm_r.metmsr35892,"2,4,6-trihydroxybenzoate [raw]",decimal,,,
metmsr37073,BiB_Metabolomics.metms_pairm_r.metmsr37073,alpha-hydroxycaproate [raw],decimal,,,
metmsr62952,BiB_Metabolomics.metms_pairm_r.metmsr62952,"3,4-dihydroxybutyrate [raw]",decimal,,,
metmsr42087,BiB_Metabolomics.metms_pairm_r.metmsr42087,indoleacetylglutamine [raw],decimal,,,
metmsr54907,BiB_Metabolomics.metms_pairm_r.metmsr54907,hexanoylglutamine [raw],decimal,,,
metmsr36752,BiB_Metabolomics.metms_pairm_r.metmsr36752,N6-acetyllysine [raw],decimal,,,
metmsr35718,BiB_Metabolomics.metms_pairm_r.metmsr35718,dihomo-linolenate (20:3n3 or n6) [raw],decimal,,,
metmsr46142,BiB_Metabolomics.metms_pairm_r.metmsr46142,mannitol/sorbitol [raw],decimal,,,
metmsr37097,BiB_Metabolomics.metms_pairm_r.metmsr37097,tryptophan betaine [raw],decimal,,,
metmsr36098,BiB_Metabolomics.metms_pairm_r.metmsr36098,4-vinylphenol sulfate [raw],decimal,,,
metmsr36099,BiB_Metabolomics.metms_pairm_r.metmsr36099,4-ethylphenylsulfate [raw],decimal,,,
metmsr36095,BiB_Metabolomics.metms_pairm_r.metmsr36095,thymol sulfate [raw],decimal,,,
metmsr48428,BiB_Metabolomics.metms_pairm_r.metmsr48428,pyrraline [raw],decimal,,,
metmsr36713,BiB_Metabolomics.metms_pairm_r.metmsr36713,N6-carboxymethyllysine [raw],decimal,,,
metmsr36602,BiB_Metabolomics.metms_pairm_r.metmsr36602,1-oleoyl-GPI (18:1) [raw],decimal,,,
metmsr36594,BiB_Metabolomics.metms_pairm_r.metmsr36594,1-linoleoyl-GPI (18:2)* [raw],decimal,,,
metmsr33173,BiB_Metabolomics.metms_pairm_r.metmsr33173,2-hydroxyacetaminophen sulfate* [raw],decimal,,,
metmsr47031,BiB_Metabolomics.metms_pairm_r.metmsr47031,2-methoxyacetaminophen sulfate* [raw],decimal,,,
metmsr33161,BiB_Metabolomics.metms_pairm_r.metmsr33161,2-methoxyacetaminophen glucuronide* [raw],decimal,,,
metmsr34365,BiB_Metabolomics.metms_pairm_r.metmsr34365,3-(cystein-S-yl)acetaminophen* [raw],decimal,,,
metmsr36845,BiB_Metabolomics.metms_pairm_r.metmsr36845,o-cresol sulfate [raw],decimal,,,
metmsr36808,BiB_Metabolomics.metms_pairm_r.metmsr36808,dimethylarginine (SDMA + ADMA) [raw],decimal,,,
metmsr37063,BiB_Metabolomics.metms_pairm_r.metmsr37063,gamma-glutamylalanine [raw],decimal,,,
metmsr37076,BiB_Metabolomics.metms_pairm_r.metmsr37076,N-acetylserine [raw],decimal,,,
metmsr42448,BiB_Metabolomics.metms_pairm_r.metmsr42448,1-stearoyl-2-oleoyl-GPE (18:0/18:1) [raw],decimal,,,
metmsr37181,BiB_Metabolomics.metms_pairm_r.metmsr37181,4-allylphenol sulfate [raw],decimal,,,
metmsr42450,BiB_Metabolomics.metms_pairm_r.metmsr42450,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4) [raw],decimal,,,
metmsr42449,BiB_Metabolomics.metms_pairm_r.metmsr42449,1-palmitoyl-2-linoleoyl-GPE (16:0/18:2) [raw],decimal,,,
metmsr52605,BiB_Metabolomics.metms_pairm_r.metmsr52605,sphinganine-1-phosphate [raw],decimal,,,
metmsr57369,BiB_Metabolomics.metms_pairm_r.metmsr57369,glycosyl-N-nervonoyl-sphingosine (d18:1/24:1)* [raw],decimal,,,
metmsr52234,BiB_Metabolomics.metms_pairm_r.metmsr52234,glycosyl-N-stearoyl-sphingosine (d18:1/18:0) [raw],decimal,,,
metmsr37033,BiB_Metabolomics.metms_pairm_r.metmsr37033,carbamazepine [raw],decimal,,,
metmsr37058,BiB_Metabolomics.metms_pairm_r.metmsr37058,succinylcarnitine (C4-DC) [raw],decimal,,,
metmsr32586,BiB_Metabolomics.metms_pairm_r.metmsr32586,"bilirubin (E,E)* [raw]",decimal,,,
metmsr47886,BiB_Metabolomics.metms_pairm_r.metmsr47886,"bilirubin (E,Z or Z,E)* [raw]",decimal,,,
metmsr37431,BiB_Metabolomics.metms_pairm_r.metmsr37431,N-methylproline [raw],decimal,,,
metmsr57591,BiB_Metabolomics.metms_pairm_r.metmsr57591,beta-cryptoxanthin [raw],decimal,,,
metmsr37190,BiB_Metabolomics.metms_pairm_r.metmsr37190,"5alpha-androstan-3beta,17beta-diol disulfate [raw]",decimal,,,
metmsr37198,BiB_Metabolomics.metms_pairm_r.metmsr37198,"5alpha-pregnan-3beta,20alpha-diol disulfate [raw]",decimal,,,
metmsr32599,BiB_Metabolomics.metms_pairm_r.metmsr32599,glycocholenate sulfate* [raw],decimal,,,
metmsr32807,BiB_Metabolomics.metms_pairm_r.metmsr32807,taurocholenate sulfate* [raw],decimal,,,
metmsr37202,BiB_Metabolomics.metms_pairm_r.metmsr37202,"androstenediol (3beta,17beta) disulfate (1) [raw]",decimal,,,
metmsr32562,BiB_Metabolomics.metms_pairm_r.metmsr32562,pregnenediol disulfate (C21H34O8S2)* [raw],decimal,,,
metmsr37203,BiB_Metabolomics.metms_pairm_r.metmsr37203,"androstenediol (3beta,17beta) disulfate (2) [raw]",decimal,,,
metmsr46115,BiB_Metabolomics.metms_pairm_r.metmsr46115,21-hydroxypregnenolone disulfate [raw],decimal,,,
metmsr37174,BiB_Metabolomics.metms_pairm_r.metmsr37174,21-hydroxypregnenolone monosulfate (1) [raw],decimal,,,
metmsr37175,BiB_Metabolomics.metms_pairm_r.metmsr37175,21-hydroxypregnenolone monosulfate (2) [raw],decimal,,,
metmsr37182,BiB_Metabolomics.metms_pairm_r.metmsr37182,"5alpha-androstan-3alpha,17alpha-diol disulfate [raw]",decimal,,,
metmsr37183,BiB_Metabolomics.metms_pairm_r.metmsr37183,"5alpha-androstan-3alpha,17alpha-diol monosulfate [raw]",decimal,,,
metmsr37196,BiB_Metabolomics.metms_pairm_r.metmsr37196,"5alpha-pregnan-3beta,20beta-diol monosulfate (1) [raw]",decimal,,,
metmsr37199,BiB_Metabolomics.metms_pairm_r.metmsr37199,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1) [raw]",decimal,,,
metmsr37200,BiB_Metabolomics.metms_pairm_r.metmsr37200,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2) [raw]",decimal,,,
metmsr46172,BiB_Metabolomics.metms_pairm_r.metmsr46172,5alpha-pregnan-diol disulfate [raw],decimal,,,
metmsr37184,BiB_Metabolomics.metms_pairm_r.metmsr37184,"5alpha-androstan-3alpha,17beta-diol disulfate [raw]",decimal,,,
metmsr37186,BiB_Metabolomics.metms_pairm_r.metmsr37186,"5alpha-androstan-3alpha,17beta-diol monosulfate (1) [raw]",decimal,,,
metmsr37187,BiB_Metabolomics.metms_pairm_r.metmsr37187,"5alpha-androstan-3beta,17alpha-diol disulfate [raw]",decimal,,,
metmsr37207,BiB_Metabolomics.metms_pairm_r.metmsr37207,"androstenediol (3alpha, 17alpha) monosulfate (2) [raw]",decimal,,,
metmsr37209,BiB_Metabolomics.metms_pairm_r.metmsr37209,"androstenediol (3alpha, 17alpha) monosulfate (3) [raw]",decimal,,,
metmsr37211,BiB_Metabolomics.metms_pairm_r.metmsr37211,"androstenediol (3beta,17beta) monosulfate (1) [raw]",decimal,,,
metmsr37210,BiB_Metabolomics.metms_pairm_r.metmsr37210,"androstenediol (3beta,17beta) monosulfate (2) [raw]",decimal,,,
metmsr37480,BiB_Metabolomics.metms_pairm_r.metmsr37480,"5alpha-pregnan-3beta-ol,20-one sulfate [raw]",decimal,,,
metmsr37445,BiB_Metabolomics.metms_pairm_r.metmsr37445,4-hydroxycoumarin [raw],decimal,,,
metmsr32619,BiB_Metabolomics.metms_pairm_r.metmsr32619,pregnenediol sulfate (C21H34O5S)* [raw],decimal,,,
metmsr37253,BiB_Metabolomics.metms_pairm_r.metmsr37253,2-hydroxyglutarate [raw],decimal,,,
metmsr44876,BiB_Metabolomics.metms_pairm_r.metmsr44876,gamma-CEHC [raw],decimal,,,
metmsr37432,BiB_Metabolomics.metms_pairm_r.metmsr37432,N-acetyl-beta-alanine [raw],decimal,,,
metmsr37529,BiB_Metabolomics.metms_pairm_r.metmsr37529,"sphingomyelin (d18:1/18:1, d18:2/18:0) [raw]",decimal,,,
metmsr37506,BiB_Metabolomics.metms_pairm_r.metmsr37506,palmitoyl sphingomyelin (d18:1/16:0) [raw],decimal,,,
metmsr37443,BiB_Metabolomics.metms_pairm_r.metmsr37443,cysteine sulfinic acid [raw],decimal,,,
metmsr39600,BiB_Metabolomics.metms_pairm_r.metmsr39600,3-hydroxyhippurate [raw],decimal,,,
metmsr38168,BiB_Metabolomics.metms_pairm_r.metmsr38168,16a-hydroxy DHEA 3-sulfate [raw],decimal,,,
metmsr37482,BiB_Metabolomics.metms_pairm_r.metmsr37482,17alpha-hydroxypregnenolone 3-sulfate [raw],decimal,,,
metmsr38170,BiB_Metabolomics.metms_pairm_r.metmsr38170,pregnenolone sulfate [raw],decimal,,,
metmsr52987,BiB_Metabolomics.metms_pairm_r.metmsr52987,"N1,N12-diacetylspermine [raw]",decimal,,,
metmsr32827,BiB_Metabolomics.metms_pairm_r.metmsr32827,andro steroid monosulfate C19H28O6S (1)* [raw],decimal,,,
metmsr37459,BiB_Metabolomics.metms_pairm_r.metmsr37459,ergothioneine [raw],decimal,,,
metmsr38116,BiB_Metabolomics.metms_pairm_r.metmsr38116,indole-3-carboxylate [raw],decimal,,,
metmsr62919,BiB_Metabolomics.metms_pairm_r.metmsr62919,tridecenedioate (C13:1-DC)* [raw],decimal,,,
metmsr43256,BiB_Metabolomics.metms_pairm_r.metmsr43256,N-acetyl-3-methylhistidine* [raw],decimal,,,
metmsr38125,BiB_Metabolomics.metms_pairm_r.metmsr38125,4-cholesten-3-one [raw],decimal,,,
metmsr38637,BiB_Metabolomics.metms_pairm_r.metmsr38637,cinnamoylglycine [raw],decimal,,,
